year	arrest_number	arrest_charge_description	arrest_location	arrest_report_date	arresting_officer	arrestee_race	arrestee_gender	arrestee_residence_city	arrestee_age
2009	SS‐00665‐09	ENDANGERING THE WELFARE OF A CHILD	CONGRESS PARK	2009-07-03	EMANATIAN	WHITE	M	SARATOGA SPRINGS	25
2009	SS‐00665‐09	CRIMINAL DIVERSION OF PRECRIPTIONS FOURTH DEGREE	CONGRESS PARK	2009-07-03	EMANATIAN	WHITE	M	SARATOGA SPRINGS	25
2009	SS‐00664‐09	CRIMINAL MISCHIEF FOURTH DEGREE/INTEN DAMAGES PROP	HATHORN BLVD	2009-07-03	CAREY	WHITE	M	SARATOGA SPRINGS	18
2009	SS‐00663‐09	SPEEDING ‐ POSTED ZONE	UNION AVE	2009-07-03	MULLAN	WHITE	M	BURNT HILLS	22
2009	SS‐00663‐09	DRIVING WITH BAC MORE THAN .08	UNION AVE	2009-07-03	MULLAN	WHITE	M	BURNT HILLS	22
2009	SS‐00663‐09	DRIVING WHILE INTOXICATED	UNION AVE	2009-07-03	MULLAN	WHITE	M	BURNT HILLS	22
2009	SS‐00661‐09	SPEEDING ‐ POSTED ZONE	WASHINGTON ST	2009-07-03	MULLAN	WHITE	M	GLOVERSVILLE	33
2009	SS‐00661‐09	OPERATION OF VEHICLES WITH SAFETY SEATS AND BELTS	WASHINGTON ST	2009-07-03	MULLAN	WHITE	M	GLOVERSVILLE	33
2009	SS‐00661‐09	FAIL TO KEEP RIGHT	WASHINGTON ST	2009-07-03	MULLAN	WHITE	M	GLOVERSVILLE	33
2009	SS‐00661‐09	DRIVING WHILE INTOXICATED	WASHINGTON ST	2009-07-03	MULLAN	WHITE	M	GLOVERSVILLE	33
2009	SS‐00661‐09	AGGR. UNLICENSED OPER 1ST DEGREE/UNDER INFLUENCE	WASHINGTON ST	2009-07-03	MULLAN	WHITE	M	GLOVERSVILLE	33
2009	SS‐00667‐09	PETIT LARCENY	BALLSTON AVE	2009-07-03	SESSELMAN	WHITE	M	SARATOGA SPRINGS	36
2009	SS‐00668‐09	PETIT LARCENY	BALLSTON AVE	2009-07-03	RIGANO	WHITE	F	AMSTERDAM	47
2009	SS‐00669‐09	AGGRAVATED DRIVING WHILE INTOXICATED		2009-07-03	JOHNSON	WHITE	F	BALLSTON LAKE	51
2009	SS‐00669‐09	DRIVING WHILE INTOXICATED	SPRING STREET	2009-07-03	JOHNSON	WHITE	F	BALLSTON LAKE	51
2009	SS‐00669‐09	DRIVING WITH BAC MORE THAN .08	SPRING STREET	2009-07-03	JOHNSON	WHITE	F	BALLSTON LAKE	51
2009	SS‐00669‐09	FOLLOWING MOTOR VEHICLE TOO CLOSELY	SPRING STREET	2009-07-03	JOHNSON	WHITE	F	BALLSTON LAKE	51
2009	SS‐00662‐09	TRESPASS	DIVISION ST	2009-07-03	FRENCH	UNKNOWN	M	CORINTH	28
2009	SS‐00662‐09	ATT ASSAULT IN THE 3RD DEGREE//INTENT PHYSICAL INJ	DIVISION ST	2009-07-03	FRENCH	UNKNOWN	M	CORINTH	28
2009	SS‐00666‐09	ENDANGERING THE WELFARE OF A CHILD	BLUE STREAKS WAY	2009-07-03	EMANATIAN	WHITE	M	SARATOGA SPRINGS	25
2009	SS‐00666‐09	CRIMINAL DIVERSION OF PRECRIPTIONS FOURTH DEGREE	BLUE STREAKS WAY	2009-07-03	EMANATIAN	WHITE	M	SARATOGA SPRINGS	25
2009	SS‐00657‐09	AGGRAVATED DRIVING WHILE INTOXICATED	LAKE AVE	2009-07-02	MULLAN	WHITE	M	GREENWICH	42
2009	SS‐00659‐09	BURGLARY IN THE THIRD DEGREE	BALLSTON AVE	2009-07-02	RESIDE	WHITE	M	SARATOGA SPRINGS	37
2009	SS‐00657‐09	SPEEDING ‐ POSTED ZONE	LAKE AVE	2009-07-02	MULLAN	WHITE	M	GREENWICH	42
2009	SS‐00657‐09	DRIVING WITH BAC MORE THAN .08	LAKE AVE	2009-07-02	MULLAN	WHITE	M	GREENWICH	42
2009	SS‐00657‐09	DRIVING WHILE INTOXICATED	LAKE AVE	2009-07-02	MULLAN	WHITE	M	GREENWICH	42
2009	SS‐00656‐09	BURGLARY IN THE THIRD DEGREE	CAROLINE ST	2009-07-02	MITCHELL	WHITE	M	SARATOGA SPRINGS	29
2009	SS‐00660‐09	PETIT LARCENY	BALLSTON AVE	2009-07-02	RESIDE	WHITE	F	SARATOGA SPRINGS	43
2009	SS‐00659‐09	PETIT LARCENY	BALLSTON AVE	2009-07-02	RESIDE	WHITE	M	SARATOGA SPRINGS	37
2009	SS‐00658‐09	PETIT LARCENY	WEIBEL AVE	2009-07-02	BARRETT	WHITE	F	BALLSTON SPA	19
2009	SS‐00654‐09	DISORDERLY CONDUCT	CHURCH ST	2009-07-01	BRAIM	BLACK/AFRICAN AMERICAN	M	SARATOGA SPRINGS	42
2009	XX‐00164‐09	CUSTODIAL INTERFER SECOND DEGREE//INCOMPETENT PERS	WALNUT ST.	2009-07-01		WHITE	F	BRIGHTON	46
2009	SS‐00652‐09	VIOLATION OF CURFEW	CONGRESS PARK	2009-06-30	ARPEI	WHITE	F	GANSEVOORT	16
2009	SS‐00653‐09	CRIMINAL POSSESSION OF A CONTROLLED SUBSTANCE 7TH	WOODLAWN AVE	2009-06-30	GUZEK	WHITE	M	SARATOGA SPRINGS	24
2009	SS‐00645‐09	FAIL TO KEEP RIGHT	BALLSTON AVE	2009-06-28	MULLAN	WHITE	F	GREENWICH	22
2009	SS‐00647‐09	DISORDERLY CONDUCT	CAROLINE ST	2009-06-28	BRAIM	BLACK/AFRICAN AMERICAN	M	SARATOGA SPRINGS	42
2009	SS‐00644‐09	DISORDERLY CONDUCT	CAROLINE ST	2009-06-28	DAVIS	BLACK/AFRICAN AMERICAN	M	SARATOGA SPRINGS	30
2009	SS‐00642‐09	DISORDERLY CONDUCT	PUTNAM ST	2009-06-28	MULLAN	WHITE	M	SARATOGA SPGS	18
2009	SS‐00643‐09	AGGRAVATED DRIVING WHILE INTOXICATED	HENRY STREET	2009-06-28	WELCH	WHITE	M	ALTAMONT	20
2009	SS‐00643‐09	DRIVING WHILE INTOXICATED	HENRY STREET	2009-06-28	WELCH	WHITE	M	ALTAMONT	20
2009	SS‐00643‐09	DRIVING WITH BAC MORE THAN .08	HENRY STREET	2009-06-28	WELCH	WHITE	M	ALTAMONT	20
2009	SS‐00643‐09	FAILED TO STOP AT STOP SIGN	PUTNAM ST	2009-06-28	WELCH	WHITE	M	ALTAMONT	20
2009	SS‐00643‐09	REFUSE PRE SCREEN TEST	HENRY ST	2009-06-28	WELCH	WHITE	M	ALTAMONT	20
2009	SS‐00645‐09	AGGRAVATED DRIVING WHILE INTOXICATED	BALLSTON AVE	2009-06-28	MULLAN	WHITE	F	GREENWICH	22
2009	SS‐00645‐09	DRIVING WHILE INTOXICATED	BALLSTON AVE	2009-06-28	MULLAN	WHITE	F	GREENWICH	22
2009	SS‐00645‐09	DRIVING WITH BAC MORE THAN .08	BALLSTON AVE	2009-06-28	MULLAN	WHITE	F	GREENWICH	22
2009	SS‐00645‐09	EQUIPMENT (HEADLIGHTS)	BALLSTON AVE	2009-06-28	MULLAN	WHITE	F	GREENWICH	22
2009	SS‐00645‐09	SPEEDING ‐ POSTED ZONE	BALLSTON AVE	2009-06-28	MULLAN	WHITE	F	GREENWICH	22
2009	SS‐00645‐09	UNSAFE LANE CHANGE	BALLSTON AVE	2009-06-28	MULLAN	WHITE	F	GREENWICH	22
2009	SS‐00646‐09	DRIVING WHILE INTOXICATED	BROADWAY	2009-06-28	CAREY	WHITE	F	CLIFTON PARK	22
2009	SS‐00646‐09	DRIVING WITH BAC MORE THAN .08	BROADWAY	2009-06-28	CAREY	WHITE	F	CLIFTON PARK	22
2009	SS‐00646‐09	FAIL TO KEEP RIGHT	BROADWAY	2009-06-28	CAREY	WHITE	F	CLIFTON PARK	22
2009	SS‐00648‐09	DISORDERLY CONDUCT	CAROLINE ST	2009-06-28	ARPEI	WHITE	M	SARATOGA SPRINGS	31
2009	SS‐00649‐09	CRIMINAL CONTEMPT SECOND DEGREE/DISOBEDIENCE	JULIANS WAY	2009-06-28	COTTER	WHITE	F	SARATOGA SPRINGS	56
2009	SS‐00649‐09	CRIMINAL MISCHIEF FOURTH DEGREE/INTEN DAMAGES PROP	JULIANS WAY	2009-06-28	COTTER	WHITE	F	SARATOGA SPRINGS	56
2009	SS‐00651‐09	DISORDERLY CONDUCT	PUTNAM ST	2009-06-28	MULLAN	WHITE	M	SARATOGA SPRINGS	37
2009	SS‐00650‐09	DISORDERLY CONDUCT	BROADWAY	2009-06-28	RICHARDS	WHITE	M	SARATOGA SPRINGS	50
2009	SS‐00641‐09	CRIMINAL POSSESSION OF A FORGED INSTRUMENT THIRD	HENRY ST	2009-06-28	MULLAN	UNKNOWN	M	SARATOGA SPRINGS	18
2009	SS‐00640‐09	ASSAULT IN THE THIRD DEGREE//INTENT PHYSICAL INJ	JEFFERSON TER	2009-06-27	RICHARDS	BLACK/AFRICAN AMERICAN	M	BALLSTON SPA	53
2009	SS‐00635‐09	DRIVING WHILE INTOXICATED	CHURCH ST	2009-06-27	CAREY	WHITE	M	SARATOGA SPRINGS	33
2009	SS‐00635‐09	FAIL TO KEEP RIGHT	CHURCH ST	2009-06-27	CAREY	WHITE	M	SARATOGA SPRINGS	33
2009	SS‐00636‐09	DISORDERLY CONDUCT	CAROLINE ST	2009-06-27	KEHOE	WHITE	M	BALLSTON LAKE	26
2009	SS‐00637‐09	DISORDERLY CONDUCT	CAROLINE ST	2009-06-27	KEHOE	WHITE	M	CLIFTON PARK	24
2009	SS‐00638‐09	THEFT OF SERVICES/REFUSAL PAY FOR SERVICE	BROADWAY	2009-06-27	MULLAN	WHITE	F	SARATOGA SPRINGS	59
2009	SS‐00639‐09	OPEN CONTAINER	CHURCH ST	2009-06-27	LEFFLER	WHITE	M	BALLSTON SPA	45
2009	SS‐00632‐09	UNLAWFUL POSSESSION OF MARIHUANA	LONG ALLEY	2009-06-26	FISCHER	WHITE	M	SARATOGA SPRINGS	19
2009	SS‐00633‐09	UNLAWFUL POSSESSION OF MARIHUANA	LONG ALLEY	2009-06-26	FISCHER	WHITE	M	SARATOGA SPRINGS	19
2009	SS‐00622‐09	FALSE PERSONATION	CAROLINE ST	2009-06-26	CALLAHAN	WHITE	M	SARATOGA SPRINGS	20
2009	SS‐00634‐09	DRIVING WITH BAC MORE THAN .08	LAKE AVE	2009-06-26	CAREY	WHITE	M	SARATOGA SPRINGS	66
2009	SS‐00634‐09	FAILED TO SIGNAL A TURN	LAKE AVE	2009-06-26	CAREY	WHITE	M	SARATOGA SPRINGS	66
2009	SS‐00624‐09	POSSESS ALCOHOL UNDER 21 YOA	CAROLINE ST	2009-06-26	KEHOE	WHITE	M	GANSEVOORT	20
2009	SS‐00625‐09	POSSESS ALCOHOL UNDER 21 YOA	CAROLINE ST	2009-06-26	FRENCH	WHITE	F	BALLSTON LAKE	20
2009	SS‐00634‐09	DRIVING WHILE INTOXICATED	LAKE AVE	2009-06-26	CAREY	WHITE	M	SARATOGA SPRINGS	66
2009	SS‐00623‐09	POSSESS ALCOHOL UNDER 21 YOA	CAROLINE ST	2009-06-26	CROOKS	WHITE	M	SARATOGA SPRINGS	20
2009	SS‐00626‐09	OBSTRUCTING GOVERNMENTAL ADMINISTRATION SECOND	CAROLINE ST	2009-06-26	KEHOE	WHITE	M	MALTA	22
2009	SS‐00627‐09	DISORDERLY CONDUCT	PHILA ST	2009-06-26	ARPEI	WHITE	M	GANSEVOORT	24
2009	SS‐00628‐09	PETIT LARCENY	LONG ALLEY	2009-06-26	FRENCH	WHITE	M	BALLSTON SPA	19
2009	SS‐00629‐09	CRIMINAL POSSESSION OF A HYPODERMIC INSTRUMENT	KIRBY RD	2009-06-26	RICHARDS	WHITE	M	STILLWATER	22
2009	SS‐00630‐09	CRIMINAL POSSESSION OF A CONTROLLED SUBSTANCE 7TH	KIRBY RD	2009-06-26	RICHARDS	WHITE	M	STILLWATER	48
2009	SS‐00621‐09	BURGLARY SECOND DEGREE/BUILDING IS A DWELLING	NELSON AVE	2009-06-25	LEVANITES	WHITE	M	WATERFORD	24
2009	SS‐00619‐09	DRIVING WHILE INTOXICATED	BROADWAY	2009-06-25	MULLAN	WHITE	M	ALBANY	21
2009	SS‐00619‐09	DRIVING WITH BAC MORE THAN .08	BROADWAY	2009-06-25	MULLAN	WHITE	M	ALBANY	21
2009	SS‐00619‐09	FAIL TO KEEP RIGHT	BROADWAY	2009-06-25	MULLAN	WHITE	M	ALBANY	21
2009	SS‐00621‐09	ASSAULT IN THE THIRD DEGREE//INTENT PHYSICAL INJ	NELSON AVE	2009-06-25	LEVANITES	WHITE	M	WATERFORD	24
2009	SS‐00620‐09	ASSAULT IN THE THIRD DEGREE//INTENT PHYSICAL INJ	SOUTH FRANKLIN ST	2009-06-25	LEFFLER	BLACK/AFRICAN AMERICAN	M	SARATOGA SPGS	24
2009	XX‐00157‐09	AGGRAVATED HARASSMENT IN THE SECOND DEGREE	KARISTA SPRING DR	2009-06-25		WHITE	M	MENANDS	45
2009	SS‐00612‐09	DRIVING WHILE INTOXICATED	UNION AVE	2009-06-24	MULLAN	WHITE	F	STILLWATER	49
2009	SS‐00614‐09	DISORDERLY CONDUCT	LONG ALLEY	2009-06-24	BRAIM	WHITE	M	RYE	21
2009	SS‐00613‐09	OPEN CONTAINER	UNION AVE	2009-06-24	MULLAN	WHITE	M	BALLSTON SPA	50
2009	SS‐00617‐09	PETIT LARCENY	BALLSTON AVE	2009-06-24	JOHNSON	BLACK/AFRICAN AMERICAN	M	SCHENECTADY	36
2009	SS‐00618‐09	GRAND LARCENY FOURTH DEGREE/CREDIT CARD	NELSON AVE	2009-06-24	RIGANO	BLACK/AFRICAN AMERICAN	F	ALBANY	33
2009	SS‐00616‐09	PETIT LARCENY	BALLSTON AVE	2009-06-24	JOHNSON	WHITE	M	SCHENECTADY	48
2009	SS‐00615‐09	CRIMINAL TRESPASS THIRD DEGREE/BUILDING OR PROP.	UNION AVE	2009-06-24	CAREY	OTHER	M	BALLSTON SPA	35
2009	SS‐00612‐09	UNSAFE LANE CHANGE	UNION AVE	2009-06-24	MULLAN	WHITE	F	STILLWATER	49
2009	SS‐00612‐09	SPEEDING ‐ POSTED ZONE	UNION AVE	2009-06-24	MULLAN	WHITE	F	STILLWATER	49
2009	SS‐00612‐09	REFUSE PRE SCREEN TEST	UNION AVE	2009-06-24	MULLAN	WHITE	F	STILLWATER	49
2009	SS‐00612‐09	FAIL TO KEEP RIGHT	UNION AVE	2009-06-24	MULLAN	WHITE	F	STILLWATER	49
2009	SS‐00609‐09	HARASSMENT SECOND DEGREE	JEFFERSON ST	2009-06-23	MOORE	WHITE	M	GANSEVOORT	48
2009	SS‐00610‐09	DISORDERLY CONDUCT	LONG ALLEY	2009-06-23	RIGANO	WHITE	M	SARATOGA SPRINGS	39
2009	SS‐00611‐09	ASSAULT IN THE THIRD DEGREE//INTENT PHYSICAL INJ	WEST AVE	2009-06-23	LEWIS	WHITE	F	SARATOGA SPRINGS	26
2009	SS‐00608‐09	CRIMINAL POSSESSION OF A HYPODERMIC INSTRUMENT	CAROLINE ST	2009-06-22	KRYLOWICZ	WHITE	M	SARATOGA SPRINGS	21
2009	SS‐00603‐09	POSSESS ALCOHOL UNDER 21 YOA	FIFTH AVE	2009-06-21	RICHARDS	WHITE	M	SARATOGA SPRGS	16
2009	SS‐00604‐09	DRIVING WITH BAC MORE THAN .08	UNION AVE	2009-06-21	CAREY	WHITE	M	HUDSON FALLS	43
2009	SS‐00604‐09	DRIVING WHILE INTOXICATED	UNION AVE	2009-06-21	CAREY	WHITE	M	HUDSON FALLS	43
2009	SS‐00603‐09	VIOLATION OF CURFEW	FIFTH AVE	2009-06-21	RICHARDS	WHITE	M	SARATOGA SPRGS	16
2009	SS‐00604‐09	FAIL TO KEEP RIGHT	UNION AVE	2009-06-21	CAREY	WHITE	M	HUDSON FALLS	43
2009	SS‐00604‐09	REFUSE PRE SCREEN TEST	UNION AVE	2009-06-21	CAREY	WHITE	M	HUDSON FALLS	43
2009	SS‐00607‐09	AGGRAVATED DRIVING WHILE INTOXICATED	EAST AVE	2009-06-21	COTTER	WHITE	M	SARATOGA SPRINGS	50
2009	SS‐00607‐09	DRIVING WHILE INTOXICATED	EAST AVE	2009-06-21	COTTER	WHITE	M	SARATOGA SPRINGS	50
2009	SS‐00601‐09	VIOLATION OF CURFEW	FIFTH AVE	2009-06-21	MULLAN	WHITE	M	SARATOGA SPRINGS	17
2009	SS‐00607‐09	DRIVING WITH BAC MORE THAN .08	EAST AVE	2009-06-21	COTTER	WHITE	M	SARATOGA SPRINGS	50
2009	SS‐00601‐09	POSSESS ALCOHOL UNDER 21 YOA		2009-06-21	MULLAN	WHITE	M	SARATOGA SPRINGS	17
2009	SS‐00599‐09	CRIMINAL MISCHIEF FOURTH DEGREE/RECKLESSLY DAMAGES	CAROLINE ST	2009-06-21	VEITCH	WHITE	M	AMSTERDAM	24
2009	SS‐00607‐09	FAIL TO KEEP RIGHT	EAST AVE	2009-06-21	COTTER	WHITE	M	SARATOGA SPRINGS	50
2009	SS‐00605‐09	DISORDERLY CONDUCT	CAROLINE ST	2009-06-21	FRENCH	OTHER	M	SCHENECTADY	24
2009	SS‐00600‐09	UNLAWFUL POSSESSION OF MARIHUANA	FIFTH AVE	2009-06-21	MULLAN	BLACK/AFRICAN AMERICAN	M	SARATOGA SPRINGS	17
2009	SS‐00600‐09	POSSESS ALCOHOL UNDER 21 YOA		2009-06-21	MULLAN	BLACK/AFRICAN AMERICAN	M	SARATOGA SPRINGS	17
2009	SS‐00600‐09	VIOLATION OF CURFEW	FIFTH AVE	2009-06-21	MULLAN	BLACK/AFRICAN AMERICAN	M	SARATOGA SPRINGS	17
2009	SS‐00602‐09	POSSESS ALCOHOL UNDER 21 YOA	FIFTH AVE	2009-06-21	RICHARDS	WHITE	M	SARATOGA SPRINGS	17
2009	SS‐00602‐09	VIOLATION OF CURFEW	FIFTH AVE	2009-06-21	RICHARDS	WHITE	M	SARATOGA SPRINGS	17
2009	SS‐00588‐09	AGGR UNLICENSED OPER 2ND/THREE OR MORE SUSPENSIONS	PHILA ST	2009-06-20	CAREY	WHITE	M	STILLWATER	22
2009	SS‐00588‐09	DRIVING WITH BAC MORE THAN .08	PHILA ST	2009-06-20	CAREY	WHITE	M	STILLWATER	22
2009	SS‐00588‐09	ONE WAY STREET	PHILA ST	2009-06-20	CAREY	WHITE	M	STILLWATER	22
2009	SS‐00588‐09	RESISTING ARREST	PHILA ST	2009-06-20	CAREY	WHITE	M	STILLWATER	22
2009	SS‐00589‐09	ASSAULT IN THE THIRD DEGREE//INTENT PHYSICAL INJ	MAPLE AVE	2009-06-20	CALLAHAN	WHITE	M	SCHENECTADY	28
2009	SS‐00591‐09	DISORDERLY CONDUCT	SPRING ST	2009-06-20	MULLAN	WHITE	M	MEDWAY	22
2009	SS‐00592‐09	DISORDERLY CONDUCT	CAROLINE ST	2009-06-20	BRAIM	WHITE	M	REXFORD	23
2009	SS‐00593‐09	DISORDERLY CONDUCT	CAROLINE ST	2009-06-20	MULLAN	WHITE	M	SARATOGA SPRINGS	21
2009	SS‐00594‐09	OPEN CONTAINER	WOODLAWN AVE	2009-06-20	BRAIM	WHITE	M	BALLSTON SPA	22
2009	SS‐00595‐09	OPEN CONTAINER	WOODLAWN AVE	2009-06-20	MULLAN	WHITE	F	PORTERS CORNERS	22
2009	SS‐00596‐09	DISORDERLY CONDUCT	LAKE AVE	2009-06-20	BRAIM	WHITE	M	LATHAM	25
2009	SS‐00598‐09	CRIMINAL MISCHIEF IN THE THIRD DEGREE	PARK PL	2009-06-20	WILSON	UNKNOWN	M	SARATOGA SPRINGS	49
2009	SS‐00597‐09	DISORDERLY CONDUCT	CAROLINE ST	2009-06-20	BRAIM	UNKNOWN	M	BROADALBIN	37
2009	SS‐00590‐09	DISORDERLY CONDUCT	SPRING ST	2009-06-20	BRAIM	UNKNOWN	M	DOVER	22
2009	SS‐00587‐09	DISORDERLY CONDUCT	CAROLINE ST	2009-06-20	MULLAN	WHITE	M	GANSVOORT	32
2009	SS‐00588‐09	DRIVING WHILE INTOXICATED‐ 2ND OFFENSE	PHILA ST	2009-06-20	CAREY	WHITE	M	STILLWATER	22
2009	SS‐00584‐09	CRIMINAL CONTEMPT SECOND DEGREE/DISOBEDIENCE	UNION AVE	2009-06-19	GUZEK	WHITE	M	CLIFTON PARK	30
2009	SS‐00585‐09	PETIT LARCENY	WEIBEL AVE	2009-06-19		WHITE	M	GANSEVOORT	80
2009	SS‐00586‐09	PETIT LARCENY	BALLSTON AVE	2009-06-19		WHITE	M	SARATOGA SPRINGS	35
2009	SS‐00579‐09	DRIVING WITH BAC MORE THAN .08	CONGRESS ST	2009-06-19	MULLAN	WHITE	M	SARATOG SPRINGS	22
2009	SS‐00580‐09	DISORDERLY CONDUCT	BROADWAY	2009-06-19	BRAIM	WHITE	M	GLENS FALLS	24
2009	SS‐00579‐09	FAILED TO SIGNAL A TURN ‐ LAST ONE HUNDRED FEET	CONGRESS ST	2009-06-19	MULLAN	WHITE	M	SARATOG SPRINGS	22
2009	SS‐00579‐09	FAIL TO KEEP RIGHT	CONGRESS ST	2009-06-19	MULLAN	WHITE	M	SARATOG SPRINGS	22
2009	SS‐00579‐09	EQUIPMENT (OBSTRUCTED VIEW FRONT/REAR BY OBJECT)	CONGRESS ST	2009-06-19	MULLAN	WHITE	M	SARATOG SPRINGS	22
2009	SS‐00581‐09	HARASSMENT SECOND DEGREE ‐ PHYSICAL CONTACT	JACKSON ST	2009-06-19	CALLAHAN	WHITE	M	SARATOGA SPRINGS	51
2009	SS‐00582‐09	CRIMINAL CONTEMPT SECOND DEGREE/DISOBEDIENCE	W CIRCULAR ST	2009-06-19	EVERTSEN	WHITE	M	MOHEGAN LAKE	47
2009	SS‐00582‐09	STALKING IN THE FOURTH DEGREE	W CIRCULAR CT	2009-06-19	EVERTSEN	WHITE	M	MOHEGAN LAKE	47
2009	SS‐00579‐09	DRIVING WHILE INTOXICATED	CONGRESS ST	2009-06-19	MULLAN	WHITE	M	SARATOG SPRINGS	22
2009	SS‐00579‐09	AGGRAVATED DRIVING WHILE INTOXICATED	CONGRESS ST	2009-06-19	MULLAN	WHITE	M	SARATOG SPRINGS	22
2009	SS‐00583‐09	CRIMINAL CONTEMPT SECOND DEGREE/DISOBEDIENCE	CLINTON ST	2009-06-19	GUZEK	WHITE	M	SARATOGA SPRINGS	30
2009	SS‐00578‐09	PETIT LARCENY	BALLSTON AVE	2009-06-18	COTTER	WHITE	M	SARATOGA SPRINGS	34
2009	SS‐00574‐09	AGGR. UNLICENSED OPER 1ST DEGREE/UNDER INFLUENCE	CIRCULAR ST	2009-06-18	MULLAN	WHITE	M	SARATOGA SPRINGS	26
2009	SS‐00574‐09	AGGRAVATED DRIVING WHILE INTOXICATED	CIRCULAR ST	2009-06-18	MULLAN	WHITE	M	SARATOGA SPRINGS	26
2009	SS‐00574‐09	DRIVING WHILE INTOXICATED	CIRCULAR ST	2009-06-18	MULLAN	WHITE	M	SARATOGA SPRINGS	26
2009	SS‐00574‐09	DRIVING WITH BAC MORE THAN .08	CIRCULAR ST	2009-06-18	MULLAN	WHITE	M	SARATOGA SPRINGS	26
2009	SS‐00574‐09	FAIL TO KEEP RIGHT	HIGH ROCK AVE	2009-06-18	MULLAN	WHITE	M	SARATOGA SPRINGS	26
2009	SS‐00574‐09	SPEEDING ‐ POSTED ZONE	HIGH ROCK AVE	2009-06-18	MULLAN	WHITE	M	SARATOGA SPRINGS	26
2009	SS‐00575‐09	AGGRAVATED DRIVING WHILE INTOXICATED	CHURCH ST	2009-06-18	ARPEI	WHITE	M	SCHENECTADY	35
2009	SS‐00575‐09	DRIVING WHILE INTOXICATED	CHURCH ST	2009-06-18	ARPEI	WHITE	M	SCHENECTADY	35
2009	SS‐00575‐09	DRIVING WITH BAC MORE THAN .08	CHURCH ST	2009-06-18	ARPEI	WHITE	M	SCHENECTADY	35
2009	SS‐00576‐09	CRIMINAL POSSESSION OF A CONTROLLED SUBSTANCE 4TH	GARFIELD AVE	2009-06-18	JOHNSON	WHITE	M	SARATOGA SPRINGS	43
2009	SS‐00577‐09	CRIMINAL SALE OF MARIHUANA IN THE FIRST DEGREE	GARFIELD AVE	2009-06-18	EVERTSEN	WHITE	M	SARATOGA SPRINGS	19
2009	SS‐00577‐09	CRIMINAL SALE OF MARIHUANA IN THE THIRD DEGREE	SOUTH BROADWAY	2009-06-18	EVERTSEN	WHITE	M	SARATOGA SPRINGS	19
2009	SS‐00575‐09	FAIL TO KEEP RIGHT	CHURCH ST	2009-06-18	ARPEI	WHITE	M	SCHENECTADY	35
2009	SS‐00575‐09	OPERATE MOTOR VEHICLE BY UNLICENSED DRIVER	CHURCH ST	2009-06-18	ARPEI	WHITE	M	SCHENECTADY	35
2009	SS‐00575‐09	RESISTING ARREST	CHURCH ST	2009-06-18	ARPEI	WHITE	M	SCHENECTADY	35
2009	SS‐00573‐09	CRIMINAL POSSESSION OF A WEAPON SECOND DEGREE	MADELINE DR	2009-06-17	EMANATIAN	WHITE	M	SARATOGA SPRINGS	19
2009	SS‐00573‐09	CRIMINAL MISCHIEF IN THE THIRD DEGREE	MADELINE DR	2009-06-17	EMANATIAN	WHITE	M	SARATOGA SPRINGS	19
2009	SS‐00571‐09	ASSAULT IN THE THIRD DEGREE//INTENT PHYSICAL INJ	FERNDELL SPRINGS DR	2009-06-15	COTTER	WHITE	M	SARATOGA SPRINGS	49
2009	SS‐00571‐09	ENDANGERING THE WELFARE OF A CHILD	FERNDELL SPRINGS DR	2009-06-15	COTTER	WHITE	M	SARATOGA SPRINGS	49
2009	SS‐00570‐09	DRIVING WHILE INTOXICATED	PUTNAM ST	2009-06-14	VEITCH	WHITE	M	PENN LAIRD	50
2009	SS‐00569‐09	DISORDERLY CONDUCT	PUTNAM ST	2009-06-14	MULLAN	WHITE	M	HAGERSTOWN	23
2009	SS‐00568‐09	DISORDERLY CONDUCT	CAROLINE ST	2009-06-14	KEHOE	WHITE	M	SUFFERN	35
2009	SS‐00566‐09	CRIMINAL MISCHIEF IN THE THIRD DEGREE	MAPLE AVE	2009-06-14	MULLAN	WHITE	M	BALLSTON SPA	32
2009	SS‐00565‐09	DRIVING WHILE INTOXICATED	PUTNAM ST	2009-06-14	EMANATIAN	WHITE	M	GREENFIELD CENTER	21
2009	SS‐00564‐09	FAILED TO SIGNAL A TURN	PHILA ST AT PUTNAM ST	2009-06-14	CAREY	WHITE	F	REXFORD	21
2009	SS‐00564‐09	DRIVING WHILE INTOXICATED	PHILA ST	2009-06-14	CAREY	WHITE	F	REXFORD	21
2009	SS‐00570‐09	FAILED TO STOP AT STOP SIGN	PUTNAM ST	2009-06-14	VEITCH	WHITE	M	PENN LAIRD	50
2009	SS‐00570‐09	FAILED TO SIGNAL A TURN	PUTNAM ST	2009-06-14	VEITCH	WHITE	M	PENN LAIRD	50
2009	SS‐00565‐09	OPERATING OUT OF CLASS	PUTNAM ST	2009-06-14	EMANATIAN	WHITE	M	GREENFIELD CENTER	21
2009	SS‐00565‐09	ONE WAY STREET	PHILA ST	2009-06-14	EMANATIAN	WHITE	M	GREENFIELD CENTER	21
2009	SS‐00567‐09	DISORDERLY CONDUCT	CAROLINE ST	2009-06-14	SARTIN	ASIAN	M	SCHENECTADY	24
2009	SS‐00565‐09	DRIVING WITH BAC MORE THAN .08	PUTNAM ST	2009-06-14	EMANATIAN	WHITE	M	GREENFIELD CENTER	21
2009	SS‐00564‐09	DRIVING WITH BAC MORE THAN .08	PHILA ST	2009-06-14	CAREY	WHITE	F	REXFORD	21
